MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,Stat准确,Stat敏捷,StatHP,StatMP,Stat攻击速度,Stat幸运,Stat背包负重,Stat腕力负重,Stat装备负重,Stat反弹伤害,Stat强度,Stat神圣,Stat冰冻伤害,Stat毒素伤害,Stat魔法躲避,Stat毒物躲避,Stat生命恢复,Stat法力恢复,Stat中毒恢复,Stat暴击倍率,Stat暴击伤害,Stat最大防御数率,Stat最大魔御数率,Stat最大物理攻击数率,Stat最大魔法攻击数率,Stat最大道术攻击数率,Stat攻击速度数率,Stat生命值数率,Stat法力值数率,Stat吸血数率,Stat经验增长数率,Stat物品掉落数率,Stat金币收益数率,Stat采矿出矿数率,Stat宝石成功数率,Stat钓鱼成功数率,Stat大师概率数率,Stat技能熟练度倍率,Stat攻击增伤,Stat伴侣专享经验数率,Stat师徒专享伤害数率,Stat师徒专享经验数率,Stat伤害降低数率,Stat气功盾恢复数率,Stat气功盾恢复生命值,Stat法力值消耗数率,Stat传送技法力消耗数率,StatHero,
业火女王,FlameQueen,299,0,50,1,1600,1800,10,1,15000,True,True,False,False,,20,20,30,30,20,55,30,60,0,0,18,17,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
业火女王0,FlameQueen,299,0,50,1,1600,1800,10,1,15000,True,True,False,False,,20,20,30,30,20,55,30,60,0,0,18,17,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
玄冰守护将,HellKnight1,300,0,50,1,800,800,10,0,10000,False,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔焰守护将,HellKnight2,300,0,50,1,800,800,10,0,10000,False,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
暗黑守护将,HellKnight3,300,0,50,1,800,800,10,0,10000,False,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
光明守护将,HellKnight4,300,0,50,1,800,800,10,0,10000,False,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
阎魔太子,HellLord,304,0,100,1,1500,5000,10,100,30000,False,True,False,False,,20,20,30,30,20,55,30,65,30,65,18,17,32767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
地狱守卫,WaterGuard,272,0,55,1,1600,1800,10,0,3200,True,True,False,False,,20,30,20,20,20,55,0,0,0,0,18,17,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗忘地狱守卫,WaterGuard,272,0,55,1,1600,1800,10,0,4800,True,True,False,False,,20,30,20,20,20,55,0,0,0,0,18,17,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰焰鬼法,IceGuard,306,0,50,1,1800,1600,10,0,3200,True,True,False,False,,20,20,30,30,20,55,20,55,0,0,18,17,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗忘冰焰鬼法,IceGuard,306,0,50,1,1800,1600,10,0,5200,True,True,False,False,,20,20,30,30,20,55,20,55,0,0,18,17,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
火焰鬼法,ElementGuard,307,0,50,1,1800,1400,10,0,2100,True,True,False,False,,20,20,30,30,20,55,20,55,0,0,18,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗忘火焰鬼法,ElementGuard,307,0,50,1,1800,1400,10,0,4000,True,True,False,False,,20,20,30,30,20,55,20,55,0,0,18,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
地狱犬,DemonGuard,308,0,50,1,1800,1800,10,0,1600,True,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗忘地狱犬,DemonGuard,308,0,50,1,1600,1800,10,0,4000,True,True,False,False,,20,20,30,30,20,55,0,0,0,0,18,17,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
国王守卫,KingGuard,309,0,50,1,1600,1400,10,0,11000,True,True,False,False,,20,20,30,30,20,55,20,50,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗忘国王守卫,KingGuard,309,0,85,1,1500,1200,10,0,20000,True,True,False,False,,20,20,30,30,20,55,20,55,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇10,Snake10,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇11,Snake11,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇12,Snake12,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇13,Snake13,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇14,Snake14,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇15,Snake15,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰蛇,Snake15,0,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇16,Snake16,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蛇17,Snake17,224,0,50,1,1600,1600,7,0,4200,True,True,False,False,,10,20,10,20,22,55,0,0,0,0,25,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
爬行亡灵,DeathCrawler,318,0,60,1,1650,2000,7,0,4600,True,True,True,False,,7,7,18,18,15,30,0,0,0,0,20,18,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
爬行亡灵0,DeathCrawler,318,0,60,1,1650,2000,7,0,4600,True,True,True,False,,7,7,18,18,15,30,0,0,0,0,20,18,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
火僵尸,BurningZombie,319,0,60,1,1650,2000,7,0,4800,True,True,True,False,,24,24,30,30,25,60,0,0,0,0,20,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
火僵尸0,BurningZombie,319,0,60,1,1650,2000,7,0,4800,True,True,True,False,,24,24,30,30,25,60,0,0,0,0,20,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
泥僵尸,MudZombie,320,0,60,1,1650,2000,7,0,5100,True,True,True,False,,18,18,33,33,25,60,0,0,0,0,21,19,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
泥僵尸0,MudZombie,320,0,60,1,1650,2000,7,0,5100,True,True,True,False,,18,18,33,33,25,60,0,0,0,0,21,19,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰僵尸,FrozenZombie,319,0,60,1,1650,2000,7,0,4900,True,True,True,False,,20,20,34,34,20,50,0,0,0,0,22,20,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰僵尸0,FrozenZombie,319,0,60,1,1650,2000,7,0,4900,True,True,True,False,,20,20,34,34,20,50,0,0,0,0,22,20,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
不死之狼,UndeadWolf,0,0,60,1,1800,2000,7,0,4600,True,True,True,False,,15,15,36,36,25,58,0,0,0,0,19,19,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
不死之狼0,UndeadWolf,0,0,60,1,1800,2000,7,0,4600,True,True,True,False,,15,15,36,36,25,58,0,0,0,0,19,19,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
恶魔之狼,DemonWolf,323,0,60,1,1800,2000,7,0,4300,True,True,True,False,,23,23,38,38,10,65,0,0,0,0,20,22,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
恶魔之狼0,DemonWolf,323,1,60,1,1800,2000,7,0,4300,True,True,True,False,,23,23,38,38,10,65,0,0,0,0,20,22,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
白象,WhiteMammoth,324,0,60,1,1800,2000,7,0,5900,True,True,False,False,,25,25,32,32,15,40,0,0,0,0,21,21,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
白象0,WhiteMammoth,324,0,60,1,1800,2000,7,0,5900,True,True,False,False,,25,25,32,32,15,40,0,0,0,0,21,21,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
南蛮黑虎,DarkBeast,325,0,60,1,1800,2000,7,0,5600,True,True,False,False,,18,18,29,29,19,45,0,0,0,0,19,17,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
南蛮黑虎0,DarkBeast,325,1,60,1,1800,2000,7,0,5600,True,True,False,False,,18,18,29,29,19,45,0,0,0,0,19,17,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
南蛮白虎,LightBeast,325,0,60,1,1800,2000,7,0,5800,True,True,False,False,,20,20,30,30,16,43,0,0,0,0,19,20,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
南蛮白虎0,LightBeast,325,1,60,1,1800,2000,7,0,5800,True,True,False,False,,20,20,30,30,16,43,0,0,0,0,19,20,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
愤怒的狒狒,BloodBaboon,325,0,60,1,1600,1600,7,0,5200,True,True,False,False,,17,17,28,28,30,40,0,0,0,0,24,23,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
愤怒的狒狒0,BloodBaboon,325,1,60,1,1600,1600,7,0,5200,True,True,False,False,,17,17,28,28,30,40,0,0,0,0,24,23,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
硬皮犀牛,HardenRhino,328,0,60,1,1800,2000,7,0,6100,True,True,False,False,,25,25,33,33,10,40,0,0,0,0,20,22,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
硬皮犀牛0,HardenRhino,328,0,60,1,1800,2000,7,0,6100,True,True,False,False,,25,25,33,33,10,40,0,0,0,0,20,22,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
丹墨,AncientBringer,329,0,100,1,1800,2000,7,0,36000,False,True,False,False,,35,35,70,70,40,140,0,0,0,0,45,23,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
丹墨0,AncientBringer,329,0,100,1,1800,2000,7,0,36000,False,True,False,False,,35,35,70,70,40,140,0,0,0,0,45,23,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
灵猫斗士,FightingCat,0,0,54,1,2000,1200,7,0,5200,True,True,False,False,,5,15,10,20,15,30,0,0,0,0,30,20,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
灵猫斗士0,FightingCat,0,0,54,1,2000,1200,7,0,5200,True,True,False,False,,5,15,10,20,15,30,0,0,0,0,30,20,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
灵猫武士,FireCat,230,0,54,1,2000,1200,7,0,5500,True,True,False,False,,10,15,15,20,15,30,15,30,0,0,30,20,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
灵猫武士0,FireCat,230,0,54,1,2000,1200,7,0,5500,True,True,False,False,,10,15,15,20,15,30,15,30,0,0,30,20,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
长枪猫卫,CatWidow,325,0,56,1,2000,1200,7,0,5500,True,True,False,False,,15,20,15,30,10,35,0,35,0,0,30,15,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
长枪猫卫0,CatWidow,325,0,56,1,2000,1200,7,0,5500,True,True,False,False,,15,20,15,30,10,35,0,35,0,0,30,15,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
铁锤猫卫,StainHammerCat,0,0,56,1,2000,1200,7,0,5700,True,True,False,False,,15,15,10,30,10,35,0,0,0,0,30,10,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
铁锤猫卫0,StainHammerCat,0,0,56,1,2000,1200,7,0,5700,True,True,False,False,,15,15,10,30,10,35,0,0,0,0,30,10,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑锤猫卫,BlackHammerCat,334,0,56,1,2000,1200,7,0,6000,True,True,False,False,,15,20,10,30,15,35,0,35,0,35,30,15,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑锤猫卫0,BlackHammerCat,334,0,56,1,2000,1200,7,0,6000,True,True,False,False,,15,20,10,30,15,35,0,35,0,35,30,15,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙刀卫,StrayCat,335,0,56,1,2000,1200,7,0,6500,True,True,False,False,,10,20,10,20,20,35,0,50,0,0,30,20,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙刀卫0,StrayCat,335,0,56,1,2000,1200,7,0,6500,True,True,False,False,,10,20,10,20,20,35,0,50,0,0,30,30,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙巫师,CatShaman,336,0,100,1,2000,1200,7,0,6500,True,True,False,False,,20,30,25,35,30,40,30,40,30,40,30,20,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙巫师0,CatShaman,336,0,100,1,2000,1200,7,0,6500,True,True,False,False,,20,30,25,35,30,40,30,40,30,40,30,20,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
重耳壶1,Jar1,337,0,52,1,2200,5000,7,0,4000,False,True,False,False,,20,30,20,30,0,30,0,30,0,0,30,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
重耳壶10,Jar1,337,0,52,1,2200,5000,7,0,4000,False,True,False,False,,20,30,20,30,0,30,0,30,0,0,30,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
重耳壶2,Jar2,338,0,52,1,2200,5000,7,0,4000,False,True,False,False,,20,30,20,30,10,30,10,30,0,0,30,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
重耳壶20,Jar2,338,0,52,1,2200,5000,7,0,4000,False,True,False,False,,20,30,20,30,10,30,10,30,0,0,30,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
猫将军,SeedingsGeneral,339,0,60,1,2200,1200,7,0,36000,True,True,False,False,,30,40,30,40,30,50,30,50,0,0,30,20,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
猫将军0,SeedingsGeneral,339,0,60,1,2200,1200,7,0,36000,True,True,False,False,,30,40,30,40,30,50,30,50,0,0,30,20,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
玄壶,RestlessJar,340,0,200,1,2200,5000,7,0,40000,False,True,False,False,,20,40,20,40,30,40,30,40,0,0,30,20,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
玄壶0,RestlessJar,340,0,200,1,2200,5000,7,0,40000,False,True,False,False,,20,40,20,40,30,40,30,40,0,0,30,20,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙将军,GeneralMeowMeow,341,0,200,1,2200,1200,7,0,45000,False,True,False,False,,30,40,30,40,50,70,50,70,50,70,30,20,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陵庙将军0,GeneralMeowMeow,341,0,200,1,2200,1200,7,0,45000,False,True,False,False,,30,40,30,40,50,70,50,70,50,70,30,20,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
兔子,Bunny,161,0,14,1,900,1400,7,0,28,True,True,False,True,,0,1,0,1,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
兔子0,Bunny,161,0,14,1,900,1400,7,0,28,True,True,False,True,,0,1,0,1,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘鱼人,Tucson,0,0,50,1,2500,1800,7,0,5000,True,True,False,False,,0,35,10,35,0,50,0,0,0,0,30,15,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘鱼人0,Tucson,0,0,50,1,2500,1800,7,0,5000,True,True,False,False,,0,35,10,35,0,50,0,0,0,0,30,15,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘战士,TucsonFighter,230,0,50,1,2500,1800,7,0,7000,True,True,False,False,,0,35,5,35,5,50,0,50,0,50,30,20,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘战士0,TucsonFighter,230,0,50,1,2500,1800,7,0,7000,True,True,False,False,,0,35,5,35,5,50,0,50,0,50,30,20,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘法师,TucsonMage,345,0,50,1,2500,1800,7,0,7500,True,True,False,False,,0,10,10,50,0,50,20,50,0,0,30,20,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
异秘法师0,TucsonMage,345,0,50,1,2500,1800,7,0,7500,True,True,False,False,,0,10,10,50,0,50,20,50,0,0,30,20,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
